source_name,source_event_id,source_name_value,event_type,time_utc,precision,time_definition,quality,pad,location,vehicle_mission,status,source_url,notes,time_role,retrieved_at,cache_source
gcat,1950-M08,Bumper 8 | - | - | -,launch_failure,1950-07-24T14:29:00Z,minute,GCAT Launch_Date (UTC; first motion),SF,LC3,CC,Bumper-WAC - | Bumper 8 | - | - | -,SF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1950-M09,Bumper 7 | - | - | -,launch_failure,1950-07-29T11:44:00Z,minute,GCAT Launch_Date (UTC; first motion),SF,LC3,CC,Bumper-WAC - | Bumper 7 | - | - | -,SF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1950-A44,225 | - | - | -,orbital_launch,1950-10-25T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 225 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1950-A45,226 | - | - | -,launch_failure,1950-10-26T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 226 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1950-A56,227 | - | - | -,orbital_launch,1950-11-21T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 227 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A10,231 | - | - | -,launch_failure,1951-04-11T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 231 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A14,232 | - | - | -,orbital_launch,1951-04-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 232 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A16,234 | - | - | -,orbital_launch,1951-05-03T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 234 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A20,235 | - | - | -,orbital_launch,1951-05-11T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 235 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A23,242 | - | - | -,launch_failure,1951-05-29T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 242 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A25,236 | - | - | -,orbital_launch,1951-06-07T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 236 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A26,238 | - | - | -,launch_failure,1951-06-07T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 238 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A31,GM-544 | - | - | -,orbital_launch,1951-06-20T15:43:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Matador - | GM-544 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A38,GM-545 | - | - | -,orbital_launch,1951-06-29T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-545 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A39,240 | - | - | -,orbital_launch,1951-07-03T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 240 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A45,GM-546 | - | - | -,orbital_launch,1951-07-18T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-546 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A46,239 | - | - | -,launch_failure,1951-07-20T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 239 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A53,GM-548 | - | - | -,orbital_launch,1951-08-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-548 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A58,GM-549 | - | - | -,orbital_launch,1951-08-31T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-549 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A60,GM-550 | - | - | -,launch_failure,1951-09-06T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA?,CC,Matador - | GM-550 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A62,593 | - | - | -,launch_failure,1951-09-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 593 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A63,595 | - | - | -,orbital_launch,1951-09-19T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 595 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A67,597 | - | - | -,launch_failure,1951-10-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 597 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A78,GM-551 | - | - | -,orbital_launch,1951-10-26T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-551 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A91,GM-547 | First all military | - | -,orbital_launch,1951-12-07T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-547 | First all military | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A92,598 | - | - | -,orbital_launch,1951-12-11T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 598 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1951-A95,GM-552 | - | - | -,orbital_launch,1951-12-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-552 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A06,GM-554 | - | - | -,orbital_launch,1952-01-15T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-554 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A13,600 | - | - | -,orbital_launch,1952-01-28T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 600 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A29,604 | - | - | -,launch_failure,1952-02-12T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 604 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A30,GM-555 | - | - | -,orbital_launch,1952-02-13T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-555 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A37,596 | - | - | -,launch_failure,1952-02-28T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 596 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A42,GM-556 | - | - | -,orbital_launch,1952-03-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-556 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A49,GM-558 | - | - | -,orbital_launch,1952-03-20T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-558 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A51,594 | - | - | -,launch_failure,1952-03-21T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 594 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A63,GM-561 | - | - | -,orbital_launch,1952-04-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-561 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A64,GM-559 | - | - | -,orbital_launch,1952-04-09T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-559 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A65,602 | - | - | -,launch_failure,1952-04-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 602 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A66,601 | - | - | -,launch_failure,1952-04-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 601 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A72,GM-560 | - | - | -,orbital_launch,1952-05-02T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-560 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A75,GM-563 | - | - | -,launch_failure,1952-05-15T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA?,CC,Matador - | GM-563 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A79,603 | - | - | -,orbital_launch,1952-05-16T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 603 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A87,GM-562 | - | - | -,orbital_launch,1952-05-22T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-562 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A101,230 | - | - | -,orbital_launch,1952-06-24T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 230 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A108,592 | - | - | -,orbital_launch,1952-07-07T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 592 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A110,GM-565 | - | - | -,orbital_launch,1952-07-09T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-565 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A112,606 | - | - | -,launch_failure,1952-07-15T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 606 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A115,GM-566 | - | - | -,orbital_launch,1952-07-19T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-566 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A145,Dyn Model #2 | - | - | -,orbital_launch,1952-08-29T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | Dyn Model #2 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A149,621-1 | - | - | -,launch_failure,1952-09-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC4,CC,Bomarc A - | 621-1 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A152,GM-568 | - | - | -,orbital_launch,1952-09-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-568 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A156,GM-569 | - | - | -,orbital_launch,1952-09-16T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-569 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A159,608 | - | - | -,orbital_launch,1952-09-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 608 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A169,Dyn Model #1 | - | - | -,orbital_launch,1952-10-01T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | Dyn Model #1 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A180,GM-570 | - | - | -,orbital_launch,1952-10-09T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-570 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A201,Dyn Model #3 | - | - | -,orbital_launch,1952-10-30T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | Dyn Model #3 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A204,GM-2353 | New tail config | - | -,orbital_launch,1952-11-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-2353 | New tail config | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A212,GM-567 | - | - | -,orbital_launch,1952-11-07T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-567 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A225,GM-2354 | - | - | -,orbital_launch,1952-11-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-2354 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A226,GM-11042 | - | - | -,orbital_launch,1952-11-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11042 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A248,N-25 GM-246 | - | - | -,orbital_launch,1952-11-26T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | N-25 GM-246 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A249,610 | - | - | -,orbital_launch,1952-11-28T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 610 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A254,599 | - | - | -,orbital_launch,1952-12-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 599 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A255,GM-553 | - | - | -,orbital_launch,1952-12-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-553 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A269,GM-2356 | - | - | -,orbital_launch,1952-12-15T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-2356 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A271,605 | - | - | -,launch_failure,1952-12-16T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA,CC,Lark - | 605 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A279,GM-11043 | - | - | -,orbital_launch,1952-12-19T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11043 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1952-A282,N-25 GM-972 | - | - | -,orbital_launch,1952-12-19T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | N-25 GM-972 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A11,GM-557 | - | - | -,launch_failure,1953-01-12T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA?,CC,Matador - | GM-557 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A17,GM-11046 | - | - | -,launch_failure,1953-01-14T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LA?,CC,Matador - | GM-11046 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A28,621-2 | - | - | -,launch_failure,1953-01-23T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,LC3/4?,CC,Bomarc A - | 621-2 | - | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A41,GM-11050 | - | - | -,orbital_launch,1953-01-30T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11050 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A44,GM-2357 | - | - | -,orbital_launch,1953-02-05T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-2357 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A47,N-25 GM-974 | - | - | -,orbital_launch,1953-02-06T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | N-25 GM-974 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-M01,1 | Hermes A2 engine | - | -,orbital_launch,1953-02-11T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,RV-A-10 - | 1 | Hermes A2 engine | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A55,607 | - | - | -,orbital_launch,1953-02-12T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 607 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A64,GM-11048 | - | - | -,orbital_launch,1953-02-17T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11048 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A74,612 | - | - | -,orbital_launch,1953-02-24T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 612 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A89,611 | - | - | -,orbital_launch,1953-03-03T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 611 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A93,GM-2358 | - | - | -,orbital_launch,1953-03-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-2358 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-M02,2 | [Impact Vero Beach] | - | -,launch_failure,1953-03-04T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MF,-,CC,RV-A-10 - | 2 | [Impact Vero Beach] | - | -,MF,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A103,N-25 GM-2337 | - | - | -,orbital_launch,1953-03-10T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,MX-775 - | N-25 GM-2337 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A119,621 | - | - | -,orbital_launch,1953-03-16T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 621 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A124,GM-11062 | - | - | -,orbital_launch,1953-03-18T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11062 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-M03,3 | - | - | -,orbital_launch,1953-03-25T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,RV-A-10 - | 3 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-M04,4 | - | - | -,orbital_launch,1953-03-25T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,-,CC,RV-A-10 - | 4 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A151,GM-11045 | - | - | -,orbital_launch,1953-03-31T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11045 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A155,GM-11044 | - | - | -,orbital_launch,1953-04-01T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA?,CC,Matador - | GM-11044 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
gcat,1953-A161,622 | - | - | -,orbital_launch,1953-04-08T00:00:00Z,minute,GCAT Launch_Date (UTC; first motion),MS,LA,CC,Lark - | 622 | - | - | -,MS,https://planet4589.org/space/gcat/tsv/launch/launch.tsv,-,actual_event_time,2026-09-15T22:00:05.005411Z,gcat
