station_key,pgd_vec,pgv_vec,pga_vec,pap,pap_bp_1_20
1R.BCHH.00,2.3625545884022848e-05,0.0021660848594767385,0.26158584489923065,608.4594397877696,100.31365424045214
1R.FIRE.00,1.0124416505706484e-05,0.0005850403538955809,0.043180431526528895,5.4079069673982865,0.11737775792281127
1R.TANK.00,6.218385825347847e-06,0.00032586712688755095,0.03074510908152092,41.94818931286537,19.45256777720077
